"","NDVI","GNDVI","GDVI2","RED","NIR","GRE","REG","NDVIND","GNDVIND","GDVI2ND","REDND","NIRND","GREND","REGND","NDVINW","GNDVINW","GDVI2NW","REDNW","NIRNW","GRENW","REGNW","NDVINWND","GNDVINWND","GDVI2NWND","REDNWND","NIRNWND","GRENWND","REGNWND","VOL"
"402",0.763736083388159,0.686456598395192,0.956009076966227,4676.94628280852,36577.4673570105,6664.95109165142,24300.7171727006,0.763777913555689,0.686482983094862,0.956060790996632,4677.12595331605,36579.4278032716,6665.26912331624,24301.9176822724,0.709681423404331,0.652357029089649,0.889201406049838,4445.24580716144,34044.6634874141,6254.43996872338,22750.508577388,0.763758131290537,0.686468178091328,0.956053558002576,4677.27413830818,36576.669121525,6665.13739055331,24299.5330349794,0.351664247725002
"403",0.235253381875304,0.455637977294115,0.398806353493369,13762.3638976137,21749.9636228903,8041.09168768977,15767.4532931393,0.317639789467356,0.488265910462372,0.52986493575034,11748.2640040061,22415.3551515393,7590.99613804954,16000.9953639303,0.235253381875304,0.455637977294115,0.398806353493369,13762.3638976137,21749.9636228903,8041.09168768977,15767.4532931393,0.317639789467356,0.488265910462372,0.52986493575034,11748.2640040061,22415.3551515393,7590.99613804954,16000.9953639303,-0.0848760240203757
"404",0.78037300278887,0.714213976201771,0.964669635829339,5181.84668429895,43243.273777164,7091.50526551674,25854.4112272851,0.78037300278887,0.714213976201771,0.964669635829339,5181.84668429895,43243.273777164,7091.50526551674,25854.4112272851,0.78037300278887,0.714213976201771,0.964669635829339,5181.84668429895,43243.273777164,7091.50526551674,25854.4112272851,0.78037300278887,0.714213976201771,0.964669635829339,5181.84668429895,43243.273777164,7091.50526551674,25854.4112272851,0.689783595140159
"405",0.728767429328009,0.680037936672689,0.939002552259171,5757.3982341643,38924.1212527207,7151.89035043456,24344.5865388837,0.728767429328009,0.680037936672689,0.939002552259171,5757.3982341643,38924.1212527207,7151.89035043456,24344.5865388837,0.728767429328009,0.680037936672689,0.939002552259171,5757.3982341643,38924.1212527207,7151.89035043456,24344.5865388837,0.728767429328009,0.680037936672689,0.939002552259171,5757.3982341643,38924.1212527207,7151.89035043456,24344.5865388837,0.355788002916057
"406",0.712038975218106,0.671438545617316,0.918259701858218,5240.66572203747,33110.9026627834,6152.30784286175,20033.3409501914,0.712038975218106,0.671438545617316,0.918259701858218,5240.66572203747,33110.9026627834,6152.30784286175,20033.3409501914,0.712038975218106,0.671438545617316,0.918259701858218,5240.66572203747,33110.9026627834,6152.30784286175,20033.3409501914,0.712038975218106,0.671438545617316,0.918259701858218,5240.66572203747,33110.9026627834,6152.30784286175,20033.3409501914,0.674719663597618
"407",0.169202107103713,0.434182762417289,0.32735398364038,13516.8710337961,18945.0837397991,7467.00178532762,13425.8879172016,0.172474918894982,0.436953724308692,0.333534510545583,13449.9301611695,18978.7533835831,7430.04858825789,13396.2680623725,0.169202107103713,0.434182762417289,0.32735398364038,13516.8710337961,18945.0837397991,7467.00178532762,13425.8879172016,0.172474918894982,0.436953724308692,0.333534510545583,13449.9301611695,18978.7533835831,7430.04858825789,13396.2680623725,-0.00104414066092196
"408",0.628607499295933,0.629608492358931,0.851372112875569,7095.36385601587,34673.8190556071,7396.18512822679,25607.7852292477,0.632891418005931,0.631457594791661,0.856863196170931,7020.26944314591,34790.0552292892,7387.35230217659,25676.9333623352,0.423050420030612,0.540869624796477,0.587881657376422,10698.5976743134,29098.9121641645,7820.82029899086,22292.447523186,0.632762121663627,0.631390068607879,0.856767314532159,7022.19760211406,34781.9817356475,7387.48744187581,25674.3337746951,0.1888036225652
"409",0.669247114295854,0.683185411620559,0.893565750883104,5451.65180317677,28992.2979577614,5216.40516659813,18491.8563543167,0.669613660479578,0.683360875571165,0.894020378354953,5444.54910245408,28998.0147781629,5214.38145514778,18493.217462442,0.669247114295854,0.683185411620559,0.893565750883104,5451.65180317677,28992.2979577614,5216.40516659813,18491.8563543167,0.669613660479578,0.683360875571165,0.894020378354953,5444.54910245408,28998.0147781629,5214.38145514778,18493.217462442,0.00447400115816689
"410",0.852179261990596,0.790621115269691,0.986808099159416,3634.21783988429,45302.0803476495,5341.22789472297,25268.4595969976,0.852179261990596,0.790621115269691,0.986808099159416,3634.21783988429,45302.0803476495,5341.22789472297,25268.4595969976,0.852178015267601,0.790619444330322,0.9868079162107,3634.27746394048,45302.6429027312,5341.33090216411,25269.0026957285,0.852175839438567,0.790619500492532,0.986807396600149,3634.31159256568,45302.2546393627,5341.27081203626,25268.4453578734,2.19323673358832
"411",0.657268754469875,0.665971188607033,0.896147888785494,8152.15417338923,35749.9568714849,7387.54713706018,23717.8619476396,0.657541286730194,0.666245151956647,0.896459703916116,8153.41194143835,35755.8358316161,7388.64260608453,23721.7622702511,0.576410357700931,0.584690737405717,0.803638081738271,7779.26810835188,34007.2018301859,7062.74825599182,22562.0283246716,0.657537437557871,0.666245959836526,0.896457515777891,8153.50162166352,35756.015674653,7388.70122157679,23721.7684528564,1.27438767744492
"412",0.785748269985675,0.706569910850309,0.967749709596107,4663.2700382591,38409.6723025509,6621.03365202732,24754.322844697,0.785748269985675,0.706569910850309,0.967749709596107,4663.2700382591,38409.6723025509,6621.03365202732,24754.322844697,0.785748269985675,0.706569910850309,0.967749709596107,4663.2700382591,38409.6723025509,6621.03365202732,24754.322844697,0.785748269985675,0.706569910850309,0.967749709596107,4663.2700382591,38409.6723025509,6621.03365202732,24754.322844697,1.34697194454698
"413",0.844129507607163,0.76668732224053,0.984252778944325,3713.57256105212,43638.3895248083,5736.89176045838,26442.1897542687,0.844129507607163,0.76668732224053,0.984252778944325,3713.57256105212,43638.3895248083,5736.89176045838,26442.1897542687,0.84412707821952,0.76668784899842,0.984252168078677,3713.60055815636,43637.8275167318,5736.75844685827,26441.8801957281,0.844122814735294,0.766680306944769,0.984250606815359,3713.74176525109,43638.7480484001,5737.11612352641,26442.7529539024,1.35150614025707
